x-axis,1,2
second,Volt,Volt
+18.4000E-06,-187.5000000E-03,-62.5000000E-03
+18.6000E-06,-218.7500000E-03,-62.5000000E-03
+18.8000E-06,-218.7500000E-03,-31.2500000E-03
+19.0000E-06,-187.5000000E-03,-0.0E+00
+19.2000E-06,-187.5000000E-03,-31.2500000E-03
+19.4000E-06,-156.2500000E-03,-31.2500000E-03
+19.6000E-06,-187.5000000E-03,-62.5000000E-03
+19.8000E-06,-187.5000000E-03,-31.2500000E-03
+20.0000E-06,-156.2500000E-03,-62.5000000E-03
+20.2000E-06,-187.5000000E-03,-31.2500000E-03
+20.4000E-06,-218.7500000E-03,-31.2500000E-03
+20.6000E-06,-156.2500000E-03,-31.2500000E-03
+20.8000E-06,-187.5000000E-03,-0.0E+00
+21.0000E-06,-187.5000000E-03,-31.2500000E-03
+21.2000E-06,-187.5000000E-03,-31.2500000E-03
+21.4000E-06,-187.5000000E-03,+0.0E+00
+21.6000E-06,+1.8750000000E+00,-0.0E+00
+21.8000E-06,+1.8125000000E+00,-31.2500000E-03
+22.0000E-06,+1.8125000000E+00,-0.0E+00
+22.2000E-06,+1.8437500000E+00,-31.2500000E-03
+22.4000E-06,+1.8750000000E+00,-0.0E+00
+22.6000E-06,+1.8125000000E+00,-31.2500000E-03
+22.8000E-06,+1.8437500000E+00,-31.2500000E-03
+23.0000E-06,+1.8125000000E+00,-0.0E+00
+23.2000E-06,+1.8437500000E+00,-62.5000000E-03
+23.4000E-06,+1.8125000000E+00,-0.0E+00
+23.6000E-06,+1.7812500000E+00,-31.2500000E-03
+23.8000E-06,+1.8437500000E+00,-31.2500000E-03
+24.0000E-06,+1.8125000000E+00,-31.2500000E-03
+24.2000E-06,+1.8125000000E+00,-31.2500000E-03
+24.4000E-06,+1.8437500000E+00,+0.0E+00
+24.6000E-06,+1.8125000000E+00,+0.0E+00
+24.8000E-06,+1.8125000000E+00,-0.0E+00
+25.0000E-06,+1.8125000000E+00,-31.2500000E-03
+25.2000E-06,+1.8125000000E+00,-0.0E+00
+25.4000E-06,+1.8125000000E+00,-31.2500000E-03
+25.6000E-06,+1.7812500000E+00,-31.2500000E-03
+25.8000E-06,+1.8125000000E+00,+0.0E+00
+26.0000E-06,+1.8125000000E+00,+0.0E+00
+26.2000E-06,+1.8125000000E+00,-0.0E+00
+26.4000E-06,+1.8437500000E+00,-31.2500000E-03
+26.6000E-06,+1.8125000000E+00,-0.0E+00
+26.8000E-06,+1.8125000000E+00,-62.5000000E-03
+27.0000E-06,+1.8125000000E+00,-0.0E+00
+27.2000E-06,+1.8125000000E+00,-31.2500000E-03
+27.4000E-06,+1.8125000000E+00,-0.0E+00
+27.6000E-06,+1.8437500000E+00,-31.2500000E-03
+27.8000E-06,+1.8125000000E+00,-31.2500000E-03
+28.0000E-06,+1.8125000000E+00,+0.0E+00
+28.2000E-06,+1.8125000000E+00,-0.0E+00
+28.4000E-06,+1.8125000000E+00,-31.2500000E-03
+28.6000E-06,+1.8125000000E+00,+0.0E+00
+28.8000E-06,+1.7500000000E+00,+1.5625000000E+00
+29.0000E-06,+1.8125000000E+00,+1.8437500000E+00
+29.2000E-06,+1.8125000000E+00,+1.8125000000E+00
+29.4000E-06,+1.8125000000E+00,+1.8125000000E+00
+29.6000E-06,+1.8125000000E+00,+1.8437500000E+00
+29.8000E-06,+1.8125000000E+00,+1.8125000000E+00
+30.0000E-06,+1.8125000000E+00,+1.8125000000E+00
+30.2000E-06,+1.8125000000E+00,+1.8437500000E+00
+30.4000E-06,+1.8125000000E+00,+1.8437500000E+00
+30.6000E-06,+1.8125000000E+00,+1.8437500000E+00
+30.8000E-06,+1.8125000000E+00,+1.8125000000E+00
+31.0000E-06,+1.8125000000E+00,+1.8437500000E+00
+31.2000E-06,+1.7812500000E+00,+1.8437500000E+00
+31.4000E-06,+1.8125000000E+00,+1.8437500000E+00
+31.6000E-06,-250.0000000E-03,+1.8125000000E+00
+31.8000E-06,-187.5000000E-03,+1.8437500000E+00
